STATEFIPS,STATE,COUNTYFIPS,COUNTYNAME,AGI_STUB,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
45,SC,067,Marion County,0,13927.0000,3470.0000,8504.0000,27985.0000,11263.0000,398526.0000,11765.0000,308975.0000,2497.0000,3994.0000,968.0000,3826.0000,851.0000,2927.0000,1791.0000,8875.0000,238.0000,989.0000,5713.0000,755.0000,8566.0000,2509.0000,39375.0000,1951.0000,10651.0000,1289.0000,12629.0000,21.0000,131.0000,2168.0000,38519.0000,1804.0000,7570.0000,263.0000,423.0000,1845.0000,2177.0000,2152.0000,11277.0000,1467.0000,8569.0000,1862.0000,8554.0000,8640.0000,204169.0000,4036.0000,3521.0000,2009.0000,1831.0000,445.0000,253.0000,266.0000,91.0000,5699.0000,14456.0000,5278.0000,13416.0000,3723.0000,4349.0000,59.0000,290.0000,6650.0000,26169.0000,7674.0000,28304.0000,1448.0000,3107.0000,11982.0000,35564.0000
45,SC,069,Marlboro County,0,10803.0000,2619.0000,6320.0000,22363.0000,9403.0000,309648.0000,9433.0000,247761.0000,1737.0000,2255.0000,614.0000,3886.0000,542.0000,3172.0000,1106.0000,5200.0000,181.0000,488.0000,1931.0000,561.0000,5754.0000,1891.0000,24614.0000,1758.0000,7919.0000,900.0000,8601.0000,0.0001,0.0001,1374.0000,25607.0000,1194.0000,4809.0000,139.0000,108.0000,1059.0000,1069.0000,1370.0000,6652.0000,935.0000,4779.0000,1170.0000,6913.0000,6900.0000,153718.0000,3380.0000,2771.0000,1831.0000,1592.0000,423.0000,250.0000,318.0000,143.0000,4620.0000,11797.0000,4287.0000,11125.0000,2993.0000,3404.0000,34.0000,198.0000,5284.0000,19242.0000,5967.0000,21011.0000,1074.0000,2653.0000,9411.0000,27602.0000
45,SC,071,Newberry County,0,17421.0000,5865.0000,10473.0000,39940.0000,17438.0000,676024.0000,14679.0000,507237.0000,4412.0000,6769.0000,2343.0000,7364.0000,2168.0000,5683.0000,2080.0000,15984.0000,590.0000,1737.0000,12309.0000,1568.0000,20977.0000,3890.0000,73340.0000,1270.0000,6518.0000,2171.0000,24494.0000,46.0000,591.0000,3889.0000,76877.0000,3206.0000,15233.0000,494.0000,484.0000,3433.0000,7015.0000,3835.0000,25485.0000,2910.0000,20971.0000,3260.0000,14371.0000,12232.0000,386092.0000,5688.0000,5388.0000,3275.0000,3252.0000,733.0000,420.0000,457.0000,169.0000,4401.0000,10399.0000,4032.0000,9540.0000,4382.0000,7962.0000,150.0000,637.0000,9849.0000,53879.0000,10770.0000,57215.0000,2454.0000,6356.0000,14265.0000,39145.0000
45,SC,073,Oconee County,0,31371.0000,14588.0000,20867.0000,64130.0000,19814.0000,1543969.0000,24813.0000,1044162.0000,11931.0000,19409.0000,6389.0000,37521.0000,5802.0000,26398.0000,4573.0000,41634.0000,594.0000,5184.0000,35842.0000,4244.0000,84634.0000,8012.0000,182704.0000,2572.0000,13352.0000,5692.0000,73479.0000,103.0000,1522.0000,8603.0000,202422.0000,7115.0000,44665.0000,1293.0000,1046.0000,7790.0000,14703.0000,8575.0000,64660.0000,6641.0000,58727.0000,7349.0000,40406.0000,22829.0000,995740.0000,9489.0000,10425.0000,4880.0000,5815.0000,983.0000,460.0000,846.0000,333.0000,6587.0000,14799.0000,5830.0000,13193.0000,4655.0000,6253.0000,514.0000,3047.0000,20213.0000,162232.0000,22098.0000,170242.0000,5226.0000,18012.0000,24406.0000,62848.0000
45,SC,075,Orangeburg County,0,38697.0000,9967.0000,23945.0000,76981.0000,30152.0000,1330364.0000,32255.0000,988135.0000,7888.0000,12196.0000,3801.0000,18392.0000,3362.0000,14770.0000,5578.0000,24907.0000,855.0000,2767.0000,22443.0000,2477.0000,32178.0000,7558.0000,141865.0000,4878.0000,23599.0000,4251.0000,45942.0000,61.0000,777.0000,8124.0000,159245.0000,6847.0000,30227.0000,929.0000,940.0000,6887.0000,10977.0000,8084.0000,47799.0000,5758.0000,37987.0000,7003.0000,36495.0000,25630.0000,749788.0000,11258.0000,11010.0000,6160.0000,6084.0000,1612.0000,897.0000,830.0000,283.0000,13844.0000,34560.0000,12753.0000,31689.0000,9361.0000,11003.0000,272.0000,1525.0000,20500.0000,107688.0000,23340.0000,115728.0000,5779.0000,16578.0000,31527.0000,89314.0000
45,SC,077,Pickens County,0,48044.0000,20714.0000,28753.0000,98483.0000,32969.0000,2165770.0000,40529.0000,1626609.0000,14017.0000,24490.0000,7349.0000,30980.0000,6639.0000,21536.0000,7197.0000,57944.0000,482.0000,5734.0000,26094.0000,4483.0000,65240.0000,9255.0000,184627.0000,3954.0000,20596.0000,6112.0000,71803.0000,114.0000,1619.0000,13457.0000,283572.0000,11351.0000,62135.0000,1533.0000,1487.0000,11816.0000,17961.0000,13355.0000,88255.0000,10400.0000,79090.0000,11200.0000,60832.0000,34897.0000,1342871.0000,15158.0000,17213.0000,8376.0000,10039.0000,2076.0000,970.0000,1254.0000,371.0000,10240.0000,22678.0000,9029.0000,20102.0000,7407.0000,10150.0000,538.0000,3346.0000,30496.0000,207684.0000,33432.0000,219018.0000,7486.0000,21878.0000,38402.0000,93703.0000
45,SC,079,Richland County,0,175951.0000,50847.0000,87223.0000,334727.0000,118138.0000,8646284.0000,149458.0000,6426546.0000,50996.0000,80096.0000,27619.0000,150242.0000,24843.0000,111678.0000,26174.0000,225479.0000,697.0000,20477.0000,206939.0000,12749.0000,198022.0000,35631.0000,815295.0000,11475.0000,69613.0000,18556.0000,230955.0000,975.0000,22528.0000,59646.0000,1342800.0000,51094.0000,298515.0000,5942.0000,7793.0000,52926.0000,114121.0000,59317.0000,456879.0000,48749.0000,406659.0000,51146.0000,261280.0000,131580.0000,5619978.0000,57780.0000,64951.0000,27298.0000,30567.0000,11065.0000,6057.0000,4643.0000,1509.0000,42183.0000,97849.0000,38409.0000,89177.0000,29954.0000,37704.0000,3838.0000,23927.0000,111342.0000,959198.0000,121263.0000,1009565.0000,30368.0000,112416.0000,138423.0000,376759.0000
45,SC,081,Saluda County,0,9256.0000,3093.0000,5747.0000,24061.0000,12072.0000,316307.0000,7895.0000,251120.0000,2060.0000,3949.0000,936.0000,3237.0000,832.0000,2538.0000,1136.0000,7508.0000,486.0000,728.0000,3993.0000,654.0000,9226.0000,1728.0000,32408.0000,601.0000,3024.0000,1002.0000,10661.0000,0.0001,0.0001,1545.0000,29018.0000,1317.0000,5823.0000,179.0000,134.0000,1358.0000,1916.0000,1533.0000,8629.0000,1141.0000,7717.0000,1301.0000,6021.0000,6079.0000,168043.0000,2796.0000,2472.0000,1756.0000,1593.0000,240.0000,132.0000,182.0000,76.0000,2146.0000,5144.0000,1917.0000,4651.0000,2889.0000,5997.0000,45.0000,168.0000,4756.0000,21964.0000,5262.0000,23645.0000,1189.0000,3032.0000,7757.0000,21870.0000
45,SC,083,Spartanburg County,0,123811.0000,48324.0000,73288.0000,259255.0000,94694.0000,5695741.0000,105690.0000,4223124.0000,34624.0000,63945.0000,17159.0000,198490.0000,15489.0000,168073.0000,17871.0000,164370.0000,925.0000,12908.0000,149426.0000,10645.0000,157431.0000,23215.0000,388728.0000,11147.0000,63306.0000,14364.0000,165997.0000,317.0000,5191.0000,34953.0000,778858.0000,30362.0000,172052.0000,3511.0000,2931.0000,31775.0000,52005.0000,34858.0000,246622.0000,28518.0000,215399.0000,29916.0000,180426.0000,88955.0000,3542666.0000,38777.0000,46679.0000,22499.0000,26130.0000,5823.0000,3023.0000,2984.0000,1101.0000,30821.0000,72575.0000,27646.0000,65321.0000,23152.0000,30482.0000,1667.0000,12084.0000,76020.0000,557837.0000,84003.0000,590685.0000,20613.0000,65339.0000,97914.0000,255337.0000
45,SC,085,Sumter County,0,48090.0000,15062.0000,26837.0000,100460.0000,39549.0000,1762604.0000,40528.0000,1318010.0000,11867.0000,14475.0000,5249.0000,22210.0000,4719.0000,16737.0000,6781.0000,52324.0000,445.0000,3787.0000,19029.0000,3005.0000,35910.0000,9903.0000,208071.0000,3645.0000,21548.0000,4806.0000,51711.0000,112.0000,2006.0000,10230.0000,203710.0000,8327.0000,39552.0000,1321.0000,2309.0000,8940.0000,13421.0000,10162.0000,60346.0000,8109.0000,59037.0000,8661.0000,43600.0000,32532.0000,989826.0000,15384.0000,15354.0000,8248.0000,8375.0000,2484.0000,1409.0000,1190.0000,404.0000,15908.0000,39589.0000,14693.0000,36049.0000,11559.0000,15629.0000,382.0000,2250.0000,26022.0000,141308.0000,29568.0000,151526.0000,6368.0000,17577.0000,40084.0000,114627.0000
45,SC,087,Union County,0,11269.0000,3858.0000,7775.0000,23276.0000,8617.0000,383961.0000,9628.0000,299769.0000,2784.0000,2651.0000,847.0000,2982.0000,763.0000,2202.0000,1293.0000,6244.0000,224.0000,689.0000,2321.0000,941.0000,11091.0000,2572.0000,37738.0000,1739.0000,9030.0000,1381.0000,12978.0000,0.0001,0.0001,2046.0000,34440.0000,1777.0000,6859.0000,211.0000,168.0000,1765.0000,1942.0000,2036.0000,9913.0000,1483.0000,8288.0000,1771.0000,8598.0000,7975.0000,210854.0000,3541.0000,3349.0000,2065.0000,2183.0000,424.0000,219.0000,347.0000,91.0000,3576.0000,8344.0000,3250.0000,7697.0000,2350.0000,2827.0000,34.0000,170.0000,6623.0000,26751.0000,7329.0000,28711.0000,1709.0000,3048.0000,9188.0000,23695.0000
45,SC,089,Williamsburg County,0,13749.0000,3370.0000,8601.0000,27874.0000,11362.0000,399086.0000,11417.0000,315780.0000,2631.0000,4914.0000,902.0000,3268.0000,793.0000,2429.0000,2035.0000,14114.0000,436.0000,1081.0000,9576.0000,788.0000,10424.0000,2572.0000,39839.0000,1641.0000,8254.0000,1262.0000,12177.0000,28.0000,350.0000,2279.0000,42362.0000,1863.0000,7472.0000,313.0000,345.0000,1785.0000,2451.0000,2252.0000,11425.0000,1432.0000,8629.0000,1956.0000,10366.0000,8656.0000,214795.0000,3939.0000,3596.0000,2129.0000,2022.0000,541.0000,281.0000,311.0000,122.0000,5623.0000,14760.0000,5251.0000,13551.0000,3661.0000,4189.0000,52.0000,262.0000,6671.0000,27979.0000,7848.0000,31130.0000,1750.0000,4982.0000,11520.0000,34648.0000
45,SC,091,York County,0,104640.0000,43168.0000,62593.0000,218378.0000,77822.0000,5666238.0000,90432.0000,4437970.0000,37811.0000,43573.0000,17665.0000,74076.0000,16098.0000,53835.0000,15594.0000,123645.0000,801.0000,13574.0000,107321.0000,9963.0000,166820.0000,19876.0000,348983.0000,10149.0000,70531.0000,11830.0000,144715.0000,327.0000,5284.0000,40001.0000,903856.0000,35047.0000,216302.0000,3869.0000,3541.0000,36510.0000,66452.0000,39894.0000,306548.0000,34189.0000,309230.0000,34126.0000,146060.0000,79501.0000,3681877.0000,35228.0000,41035.0000,20071.0000,24555.0000,6215.0000,3288.0000,2899.0000,913.0000,21133.0000,47297.0000,18854.0000,42426.0000,15856.0000,20459.0000,2443.0000,13039.0000,69721.0000,615432.0000,75454.0000,644121.0000,17887.0000,63640.0000,82658.0000,218923.0000
46,SD,000,South Dakota,0,410731.0000,164674.0000,228807.0000,778046.0000,237260.0000,21262346.000,338384.0000,13709818.000,150816.0000,418467.0000,83798.0000,443900.0000,74857.0000,322596.0000,61810.0000,649128.0000,31904.0000,74458.0000,1151961.0000,40859.0000,501846.0000,71960.0000,1354307.0000,18767.0000,122105.0000,55351.0000,612937.0000,2420.0000,42399.0000,79920.0000,1812572.0000,6623.0000,54139.0000,65499.0000,93813.0000,69467.0000,232229.0000,78581.0000,387593.0000,59177.0000,485419.0000,61208.0000,330795.0000,318926.0000,14701028.000,137764.0000,182316.0000,66667.0000,92636.0000,25389.0000,13258.0000,11347.0000,6012.0000,66362.0000,134084.0000,57417.0000,121240.0000,45752.0000,60715.0000,4986.0000,21796.0000,278084.0000,2419213.0000,299885.0000,2599784.0000,76521.0000,462347.0000,310746.0000,813942.0000
46,SD,003,Aurora County,0,1336.0000,612.0000,937.0000,2758.0000,874.0000,64111.0000,1041.0000,35302.0000,585.0000,1150.0000,261.0000,1046.0000,238.0000,728.0000,257.0000,2980.0000,397.0000,344.0000,7739.0000,132.0000,1067.0000,251.0000,3752.0000,34.0000,196.0000,192.0000,1868.0000,0.0001,0.0001,124.0000,3136.0000,0.0001,0.0001,99.0000,169.0000,82.0000,186.0000,121.0000,634.0000,49.0000,331.0000,79.0000,428.0000,1011.0000,42312.0000,442.0000,577.0000,225.0000,312.0000,97.0000,50.0000,44.0000,20.0000,202.0000,414.0000,154.0000,351.0000,180.0000,268.0000,1.0000,3.0000,835.0000,6238.0000,977.0000,7387.0000,374.0000,2860.0000,868.0000,2242.0000
46,SD,005,Beadle County,0,8878.0000,3556.0000,5229.0000,17182.0000,5443.0000,405077.0000,7480.0000,266648.0000,3152.0000,8128.0000,1528.0000,7611.0000,1351.0000,5568.0000,1186.0000,13424.0000,815.0000,1474.0000,24833.0000,877.0000,9021.0000,1378.0000,23567.0000,252.0000,1493.0000,1194.0000,12705.0000,59.0000,829.0000,1076.0000,23695.0000,39.0000,146.0000,921.0000,1138.0000,880.0000,2597.0000,1044.0000,3967.0000,628.0000,4498.0000,806.0000,7431.0000,6856.0000,275494.0000,2946.0000,3489.0000,1487.0000,1896.0000,487.0000,234.0000,251.0000,140.0000,1590.0000,3531.0000,1405.0000,3263.0000,1274.0000,1851.0000,67.0000,294.0000,5854.0000,40688.0000,6299.0000,44797.0000,1661.0000,9432.0000,6733.0000,17421.0000
46,SD,007,Bennett County,0,1193.0000,384.0000,936.0000,2656.0000,1163.0000,37851.0000,1012.0000,27109.0000,317.0000,778.0000,131.0000,478.0000,119.0000,279.0000,193.0000,1073.0000,217.0000,211.0000,2641.0000,90.0000,824.0000,136.0000,1929.0000,53.0000,309.0000,108.0000,1157.0000,0.0001,0.0001,59.0000,1110.0000,0.0001,0.0001,51.0000,58.0000,39.0000,65.0000,58.0000,142.0000,21.0000,139.0000,49.0000,195.0000,750.0000,24680.0000,341.0000,685.0000,208.0000,248.0000,31.0000,14.0000,20.0000,5.0000,412.0000,1021.0000,385.0000,963.0000,307.0000,409.0000,0.0001,0.0001,598.0000,2934.0000,708.0000,3489.0000,234.0000,979.0000,889.0000,2616.0000
46,SD,009,Bon Homme County,0,3013.0000,1382.0000,2188.0000,5654.0000,1501.0000,122703.0000,2200.0000,69905.0000,1445.0000,2698.0000,763.0000,4134.0000,534.0000,1722.0000,531.0000,5312.0000,634.0000,670.0000,7089.0000,354.0000,2816.0000,558.0000,9200.0000,102.0000,614.0000,519.0000,5405.0000,28.0000,511.0000,281.0000,5442.0000,32.0000,77.0000,235.0000,227.0000,212.0000,505.0000,280.0000,822.0000,133.0000,913.0000,199.0000,840.0000,2373.0000,80252.0000,886.0000,1061.0000,421.0000,616.0000,150.0000,77.0000,81.0000,37.0000,424.0000,757.0000,308.0000,640.0000,272.0000,384.0000,96.0000,143.0000,2097.0000,10559.0000,2336.0000,13197.0000,932.0000,4759.0000,1836.0000,4361.0000
46,SD,011,Brookings County,0,13834.0000,5423.0000,7765.0000,25548.0000,7633.0000,702858.0000,11759.0000,483776.0000,5558.0000,12990.0000,3524.0000,17081.0000,3181.0000,13199.0000,1988.0000,15353.0000,902.0000,2466.0000,24719.0000,1152.0000,11566.0000,2393.0000,48498.0000,596.0000,4078.0000,1656.0000,20576.0000,34.0000,505.0000,2735.0000,62622.0000,146.0000,1183.0000,2317.0000,3356.0000,2391.0000,8001.0000,2678.0000,12860.0000,2048.0000,16143.0000,2056.0000,12539.0000,11126.0000,494125.0000,5051.0000,7429.0000,2274.0000,3316.0000,959.0000,521.0000,382.0000,296.0000,1522.0000,2738.0000,1313.0000,2449.0000,1190.0000,1857.0000,134.0000,629.0000,9686.0000,77253.0000,10227.0000,82071.0000,2453.0000,14396.0000,10719.0000,25875.0000
46,SD,013,Brown County,0,19089.0000,7390.0000,10181.0000,34609.0000,9814.0000,997624.0000,15718.0000,651920.0000,7905.0000,21889.0000,4407.0000,22767.0000,3930.0000,16545.0000,2694.0000,38889.0000,1124.0000,3334.0000,53419.0000,1907.0000,20175.0000,3352.0000,56881.0000,714.0000,5478.0000,2620.0000,29421.0000,146.0000,2877.0000,3331.0000,70355.0000,174.0000,1112.0000,2838.0000,4083.0000,2886.0000,10585.0000,3270.0000,16003.0000,2392.0000,18813.0000,2476.0000,14837.0000,15442.0000,724757.0000,6517.0000,8106.0000,3102.0000,4446.0000,1274.0000,707.0000,632.0000,385.0000,2418.0000,4680.0000,2062.0000,4195.0000,1629.0000,2056.0000,316.0000,1005.0000,13763.0000,120451.0000,14535.0000,130425.0000,3553.0000,26117.0000,14505.0000,37601.0000
46,SD,015,Brule County,0,2647.0000,1091.0000,1670.0000,4916.0000,1456.0000,111836.0000,2159.0000,69082.0000,1031.0000,2500.0000,547.0000,2521.0000,502.0000,2016.0000,526.0000,4800.0000,436.0000,626.0000,13535.0000,269.0000,2542.0000,416.0000,7100.0000,47.0000,311.0000,363.0000,3691.0000,0.0001,0.0001,324.0000,6563.0000,0.0001,0.0001,271.0000,374.0000,224.0000,532.0000,315.0000,1007.0000,174.0000,1210.0000,234.0000,735.0000,1925.0000,78142.0000,789.0000,942.0000,382.0000,553.0000,133.0000,65.0000,74.0000,42.0000,445.0000,908.0000,378.0000,778.0000,309.0000,396.0000,28.0000,150.0000,1658.0000,10977.0000,1886.0000,12483.0000,619.0000,4204.0000,1856.0000,4084.0000
46,SD,017,Buffalo County,0,739.0000,134.0000,329.0000,1778.0000,947.0000,17682.0000,676.0000,14676.0000,70.0000,182.0000,37.0000,145.0000,34.0000,106.0000,53.0000,2.0000,54.0000,58.0000,1919.0000,31.0000,110.0000,78.0000,716.0000,49.0000,234.0000,37.0000,262.0000,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,393.0000,8669.0000,227.0000,270.0000,200.0000,237.0000,0.0001,0.0001,0.0001,0.0001,407.0000,1053.0000,387.0000,1025.0000,310.0000,389.0000,0.0001,0.0001,252.0000,764.0000,320.0000,910.0000,65.0000,226.0000,658.0000,2312.0000
46,SD,019,Butte County,0,4690.0000,2052.0000,2964.0000,9132.0000,2762.0000,196214.0000,3838.0000,131675.0000,1503.0000,3177.0000,844.0000,6094.0000,757.0000,4776.0000,864.0000,8758.0000,532.0000,823.0000,21613.0000,416.0000,3896.0000,809.0000,12870.0000,252.0000,1472.0000,588.0000,5605.0000,22.0000,376.0000,696.0000,12941.0000,59.0000,343.0000,565.0000,688.0000,603.0000,1709.0000,691.0000,2798.0000,518.0000,3958.0000,413.0000,1275.0000,3400.0000,130539.0000,1376.0000,1808.0000,747.0000,1058.0000,215.0000,101.0000,114.0000,59.0000,909.0000,1835.0000,773.0000,1582.0000,599.0000,830.0000,35.0000,116.0000,2908.0000,17185.0000,3325.0000,19271.0000,836.0000,3534.0000,3575.0000,9396.0000
46,SD,021,Campbell County,0,722.0000,374.0000,612.0000,1342.0000,317.0000,33346.0000,528.0000,16519.0000,437.0000,954.0000,171.0000,339.0000,150.0000,225.0000,140.0000,1266.0000,256.0000,229.0000,3123.0000,94.0000,980.0000,137.0000,1866.0000,21.0000,113.0000,127.0000,1253.0000,0.0001,0.0001,69.0000,1299.0000,0.0001,0.0001,59.0000,54.0000,42.0000,72.0000,66.0000,145.0000,22.0000,152.0000,46.0000,192.0000,562.0000,23670.0000,212.0000,315.0000,93.0000,134.0000,32.0000,16.0000,27.0000,10.0000,83.0000,132.0000,52.0000,95.0000,44.0000,61.0000,0.0001,0.0001,497.0000,3328.0000,568.0000,4057.0000,275.0000,1990.0000,390.0000,820.0000
46,SD,023,Charles Mix County,0,3747.0000,1535.0000,2856.0000,7836.0000,2911.0000,155311.0000,3066.0000,90503.0000,1538.0000,3051.0000,742.0000,2127.0000,611.0000,1286.0000,708.0000,7812.0000,725.0000,831.0000,11150.0000,349.0000,2566.0000,611.0000,9878.0000,98.0000,585.0000,549.0000,6135.0000,36.0000,730.0000,364.0000,7896.0000,25.0000,95.0000,320.0000,400.0000,281.0000,575.0000,361.0000,1120.0000,162.0000,1239.0000,282.0000,1868.0000,2614.0000,104876.0000,1172.0000,1535.0000,583.0000,790.0000,149.0000,70.0000,116.0000,111.0000,872.0000,2154.0000,772.0000,1992.0000,662.0000,922.0000,38.0000,109.0000,2217.0000,15191.0000,2511.0000,18119.0000,924.0000,6420.0000,2562.0000,6895.0000
46,SD,025,Clark County,0,1667.0000,786.0000,1254.0000,3134.0000,833.0000,77207.0000,1248.0000,38942.0000,745.0000,2165.0000,355.0000,1463.0000,300.0000,978.0000,318.0000,3147.0000,486.0000,426.0000,6494.0000,197.0000,1604.0000,303.0000,4503.0000,54.0000,234.0000,294.0000,3231.0000,20.0000,306.0000,188.0000,3614.0000,0.0001,0.0001,166.0000,194.0000,121.0000,227.0000,183.0000,469.0000,88.0000,682.0000,130.0000,390.0000,1289.0000,54743.0000,485.0000,598.0000,203.0000,299.0000,72.0000,40.0000,59.0000,61.0000,230.0000,424.0000,174.0000,347.0000,141.0000,226.0000,23.0000,68.0000,1138.0000,8047.0000,1295.0000,9666.0000,517.0000,4392.0000,1006.0000,2260.0000
46,SD,027,Clay County,0,5479.0000,2064.0000,2707.0000,9695.0000,2678.0000,243839.0000,4476.0000,160177.0000,2128.0000,3641.0000,1150.0000,4377.0000,1043.0000,2919.0000,919.0000,7917.0000,395.0000,983.0000,11160.0000,473.0000,4721.0000,936.0000,19813.0000,212.0000,1463.0000,711.0000,8883.0000,41.0000,552.0000,956.0000,18087.0000,149.0000,576.0000,706.0000,866.0000,812.0000,2616.0000,935.0000,4675.0000,658.0000,4615.0000,714.0000,3067.0000,4142.0000,164783.0000,1907.0000,2155.0000,749.0000,1090.0000,331.0000,173.0000,128.0000,46.0000,818.0000,1511.0000,701.0000,1346.0000,505.0000,662.0000,52.0000,188.0000,3562.0000,24451.0000,3840.0000,27238.0000,1060.0000,6466.0000,4156.0000,9894.0000
46,SD,029,Codington County,0,13865.0000,5617.0000,8603.0000,25978.0000,7821.0000,707856.0000,11761.0000,480423.0000,4891.0000,14883.0000,2773.0000,12671.0000,2469.0000,8712.0000,2168.0000,22466.0000,1150.0000,2410.0000,29617.0000,1390.0000,15417.0000,2126.0000,36531.0000,648.0000,3960.0000,1732.0000,18855.0000,81.0000,1585.0000,2431.0000,47283.0000,119.0000,746.0000,2134.0000,2827.0000,2168.0000,6261.0000,2388.0000,9948.0000,1845.0000,14801.0000,1800.0000,9640.0000,10935.0000,499319.0000,4960.0000,6462.0000,2347.0000,3402.0000,1071.0000,563.0000,430.0000,230.0000,2106.0000,3996.0000,1817.0000,3596.0000,1418.0000,1843.0000,140.0000,599.0000,9583.0000,83875.0000,10268.0000,89291.0000,2300.0000,14738.0000,10700.0000,26625.0000
46,SD,031,Corson County,0,1304.0000,423.0000,1048.0000,3068.0000,1409.0000,39399.0000,1118.0000,28559.0000,310.0000,640.0000,120.0000,270.0000,103.0000,196.0000,175.0000,888.0000,312.0000,250.0000,4523.0000,57.0000,473.0000,133.0000,1987.0000,56.0000,238.0000,126.0000,1064.0000,0.0001,0.0001,58.0000,1057.0000,0.0001,0.0001,46.0000,37.0000,22.0000,18.0000,55.0000,85.0000,0.0001,0.0001,44.0000,155.0000,791.0000,24305.0000,368.0000,417.0000,251.0000,307.0000,20.0000,11.0000,0.0001,0.0001,523.0000,1272.0000,489.0000,1185.0000,373.0000,474.0000,0.0001,0.0001,591.0000,2841.0000,736.0000,3400.0000,255.0000,1399.0000,994.0000,3065.0000
46,SD,033,Custer County,0,4097.0000,1976.0000,2238.0000,7466.0000,1661.0000,205270.0000,3056.0000,134941.0000,1763.0000,3995.0000,962.0000,4375.0000,881.0000,3193.0000,788.0000,6792.0000,290.0000,899.0000,8334.0000,545.0000,7451.0000,1095.0000,27925.0000,277.0000,2095.0000,806.0000,8613.0000,23.0000,249.0000,975.0000,20876.0000,92.0000,501.0000,790.0000,1024.0000,880.0000,2850.0000,957.0000,4458.0000,712.0000,6222.0000,732.0000,3149.0000,3128.0000,150857.0000,1181.0000,1291.0000,504.0000,731.0000,141.0000,72.0000,127.0000,56.0000,551.0000,943.0000,439.0000,795.0000,276.0000,353.0000,33.0000,167.0000,2800.0000,20846.0000,3066.0000,22361.0000,785.0000,4450.0000,2977.0000,7177.0000
46,SD,035,Davison County,0,10120.0000,3811.0000,6111.0000,18249.0000,5306.0000,478274.0000,8377.0000,316605.0000,3680.0000,9389.0000,2050.0000,11796.0000,1890.0000,8201.0000,1486.0000,17280.0000,578.0000,1791.0000,15949.0000,1047.0000,10940.0000,1654.0000,26264.0000,392.0000,2721.0000,1349.0000,13961.0000,58.0000,1023.0000,1600.0000,33972.0000,66.0000,397.0000,1414.0000,2747.0000,1356.0000,4590.0000,1578.0000,7831.0000,1053.0000,7583.0000,1258.0000,7122.0000,7831.0000,333146.0000,3397.0000,4723.0000,1582.0000,2260.0000,617.0000,306.0000,312.0000,155.0000,1513.0000,2913.0000,1303.0000,2638.0000,1001.0000,1241.0000,118.0000,567.0000,6853.0000,53771.0000,7328.0000,58034.0000,1760.0000,10300.0000,7740.0000,18664.0000
46,SD,037,Day County,0,2929.0000,1176.0000,2090.0000,5301.0000,1463.0000,122235.0000,2201.0000,67908.0000,1178.0000,3331.0000,599.0000,2831.0000,515.0000,2006.0000,526.0000,5236.0000,598.0000,630.0000,13600.0000,297.0000,2605.0000,574.0000,9124.0000,148.0000,943.0000,515.0000,5233.0000,0.0001,0.0001,318.0000,6499.0000,32.0000,138.0000,258.0000,286.0000,228.0000,551.0000,306.0000,998.0000,162.0000,1152.0000,227.0000,917.0000,2178.0000,84913.0000,860.0000,1008.0000,385.0000,526.0000,122.0000,63.0000,83.0000,75.0000,495.0000,1006.0000,396.0000,863.0000,327.0000,418.0000,29.0000,103.0000,1892.0000,11773.0000,2160.0000,13599.0000,746.0000,4884.0000,1959.0000,4826.0000
46,SD,039,Deuel County,0,2233.0000,1035.0000,1610.0000,4305.0000,1240.0000,101743.0000,1741.0000,63656.0000,965.0000,2193.0000,481.0000,2439.0000,398.0000,2010.0000,425.0000,3841.0000,535.0000,483.0000,4350.0000,209.0000,1773.0000,380.0000,5545.0000,159.0000,1153.0000,341.0000,3360.0000,0.0001,0.0001,287.0000,5754.0000,59.0000,456.0000,209.0000,219.0000,243.0000,564.0000,280.0000,1257.0000,176.0000,1379.0000,201.0000,842.0000,1739.0000,74922.0000,726.0000,998.0000,340.0000,517.0000,135.0000,76.0000,73.0000,29.0000,262.0000,506.0000,214.0000,418.0000,191.0000,269.0000,27.0000,159.0000,1520.0000,11929.0000,1688.0000,13655.0000,592.0000,5595.0000,1491.0000,3792.0000
